sa4_code,anzsco4_code,anzsco4_name,sa4_name,state,extraction_date,prediction
702,5521,Bank Workers,Northern Territory - Outback,Northern Territory,1/01/2019,228
702,5612,Couriers and Postal Deliverers,Northern Territory - Outback,Northern Territory,1/01/2019,138
702,5613,Filing and Registry Clerks,Northern Territory - Outback,Northern Territory,1/01/2019,120
702,5911,Purchasing and Supply Logistics Clerks,Northern Territory - Outback,Northern Territory,1/01/2019,431
702,5912,Transport and Despatch Clerks,Northern Territory - Outback,Northern Territory,1/01/2019,156
702,5992,Court and Legal Clerks,Northern Territory - Outback,Northern Territory,1/01/2019,137
702,5995,Inspectors and Regulatory Officers,Northern Territory - Outback,Northern Territory,1/01/2019,278
702,5999,Other Miscellaneous Clerical and Administrative Workers,Northern Territory - Outback,Northern Territory,1/01/2019,257
702,6111,"Auctioneers, and Stock and Station Agents",Northern Territory - Outback,Northern Territory,1/01/2019,90
702,6113,Sales Representatives,Northern Territory - Outback,Northern Territory,1/01/2019,129
702,6121,Real Estate Sales Agents,Northern Territory - Outback,Northern Territory,1/01/2019,647
702,6211,Sales Assistants (General),Northern Territory - Outback,Northern Territory,1/01/2019,1267
702,6212,ICT Sales Assistants,Northern Territory - Outback,Northern Territory,1/01/2019,120
702,6213,Motor Vehicle and Vehicle Parts Salespersons,Northern Territory - Outback,Northern Territory,1/01/2019,136
702,6214,Pharmacy Sales Assistants,Northern Territory - Outback,Northern Territory,1/01/2019,129
702,6215,Retail Supervisors,Northern Territory - Outback,Northern Territory,1/01/2019,162
702,6311,Checkout Operators and Office Cashiers,Northern Territory - Outback,Northern Territory,1/01/2019,444
702,6394,Ticket Salespersons,Northern Territory - Outback,Northern Territory,1/01/2019,77
702,7122,"Drillers, Miners and Shot Firers",Northern Territory - Outback,Northern Territory,1/01/2019,429
702,7123,Engineering Production Workers,Northern Territory - Outback,Northern Territory,1/01/2019,79
702,7129,Other Stationary Plant Operators,Northern Territory - Outback,Northern Territory,1/01/2019,113
702,7212,Earthmoving Plant Operators,Northern Territory - Outback,Northern Territory,1/01/2019,342
702,7219,Other Mobile Plant Operators,Northern Territory - Outback,Northern Territory,1/01/2019,104
702,7311,Automobile Drivers,Northern Territory - Outback,Northern Territory,1/01/2019,147
702,7312,Bus and Coach Drivers,Northern Territory - Outback,Northern Territory,1/01/2019,246
702,7313,Train and Tram Drivers,Northern Territory - Outback,Northern Territory,1/01/2019,100
702,7321,Delivery Drivers,Northern Territory - Outback,Northern Territory,1/01/2019,91
702,7331,Truck Drivers,Northern Territory - Outback,Northern Territory,1/01/2019,534
702,7411,Storepersons,Northern Territory - Outback,Northern Territory,1/01/2019,269
702,8111,Car Detailers,Northern Territory - Outback,Northern Territory,1/01/2019,87
702,8112,Commercial Cleaners,Northern Territory - Outback,Northern Territory,1/01/2019,1324
702,8113,Domestic Cleaners,Northern Territory - Outback,Northern Territory,1/01/2019,159
702,8114,Housekeepers,Northern Territory - Outback,Northern Territory,1/01/2019,273
702,8115,Laundry Workers,Northern Territory - Outback,Northern Territory,1/01/2019,133
702,8116,Other Cleaners,Northern Territory - Outback,Northern Territory,1/01/2019,97
702,8211,Building and Plumbing Labourers,Northern Territory - Outback,Northern Territory,1/01/2019,374
702,8212,Concreters,Northern Territory - Outback,Northern Territory,1/01/2019,104
702,8213,Fencers,Northern Territory - Outback,Northern Territory,1/01/2019,124
702,8215,Paving and Surfacing Labourers,Northern Territory - Outback,Northern Territory,1/01/2019,223
702,8219,Other Construction and Mining Labourers,Northern Territory - Outback,Northern Territory,1/01/2019,156
702,8412,Crop Farm Workers,Northern Territory - Outback,Northern Territory,1/01/2019,89
702,8414,Garden and Nursery Labourers,Northern Territory - Outback,Northern Territory,1/01/2019,384
702,8415,Livestock Farm Workers,Northern Territory - Outback,Northern Territory,1/01/2019,299
702,8419,"Other Farm, Forestry and Garden Workers",Northern Territory - Outback,Northern Territory,1/01/2019,137
702,8511,Fast Food Cooks,Northern Territory - Outback,Northern Territory,1/01/2019,84
702,8513,Kitchenhands,Northern Territory - Outback,Northern Territory,1/01/2019,793
702,8912,Shelf Fillers,Northern Territory - Outback,Northern Territory,1/01/2019,347
702,8991,Caretakers,Northern Territory - Outback,Northern Territory,1/01/2019,127
702,8993,Handypersons,Northern Territory - Outback,Northern Territory,1/01/2019,548
702,8994,Motor Vehicle Parts and Accessories Fitters,Northern Territory - Outback,Northern Territory,1/01/2019,338
702,8996,Recycling and Rubbish Collectors,Northern Territory - Outback,Northern Territory,1/01/2019,370
702,8999,Other Miscellaneous Labourers,Northern Territory - Outback,Northern Territory,1/01/2019,285
701,1111,Chief Executives and Managing Directors,Darwin,Northern Territory,1/02/2019,152
701,1112,General Managers,Darwin,Northern Territory,1/02/2019,524
701,1113,Legislators,Darwin,Northern Territory,1/02/2019,88
701,1212,Crop Farmers,Darwin,Northern Territory,1/02/2019,365
701,1311,"Advertising, Public Relations and Sales Managers",Darwin,Northern Territory,1/02/2019,492
701,1321,Corporate Services Managers,Darwin,Northern Territory,1/02/2019,329
701,1323,Human Resource Managers,Darwin,Northern Territory,1/02/2019,332
701,1324,Policy and Planning Managers,Darwin,Northern Territory,1/02/2019,212
701,1325,Research and Development Managers,Darwin,Northern Territory,1/02/2019,182
701,1331,Construction Managers,Darwin,Northern Territory,1/02/2019,823
701,1332,Engineering Managers,Darwin,Northern Territory,1/02/2019,211
701,1333,"Importers, Exporters and Wholesalers",Darwin,Northern Territory,1/02/2019,105
701,1334,Manufacturers,Darwin,Northern Territory,1/02/2019,108
701,1335,Production Managers,Darwin,Northern Territory,1/02/2019,208
701,1341,Child Care Centre Managers,Darwin,Northern Territory,1/02/2019,131
701,1342,Health and Welfare Services Managers,Darwin,Northern Territory,1/02/2019,364
701,1344,Other Education Managers,Darwin,Northern Territory,1/02/2019,67
701,1351,ICT Managers,Darwin,Northern Territory,1/02/2019,95
701,1399,Other Specialist Managers,Darwin,Northern Territory,1/02/2019,421
701,1411,Cafe and Restaurant Managers,Darwin,Northern Territory,1/02/2019,544
701,1413,Hotel and Motel Managers,Darwin,Northern Territory,1/02/2019,119
701,1414,Licensed Club Managers,Darwin,Northern Territory,1/02/2019,80
701,1419,Other Accommodation and Hospitality Managers,Darwin,Northern Territory,1/02/2019,168
701,1421,Retail Managers,Darwin,Northern Territory,1/02/2019,1223
701,1491,"Amusement, Fitness and Sports Centre Managers",Darwin,Northern Territory,1/02/2019,67
701,1492,Call or Contact Centre and Customer Service Managers,Darwin,Northern Territory,1/02/2019,199
701,1493,Conference and Event Organisers,Darwin,Northern Territory,1/02/2019,432
701,1494,Transport Services Managers,Darwin,Northern Territory,1/02/2019,186
701,1499,"Other Hospitality, Retail and Service Managers",Darwin,Northern Territory,1/02/2019,682
701,2112,Music Professionals,Darwin,Northern Territory,1/02/2019,142
701,2113,Photographers,Darwin,Northern Territory,1/02/2019,95
701,2114,Visual Arts and Crafts Professionals,Darwin,Northern Territory,1/02/2019,126
701,2121,"Artistic Directors, and Media Producers and Presenters",Darwin,Northern Territory,1/02/2019,86
701,2124,Journalists and Other Writers,Darwin,Northern Territory,1/02/2019,179
701,2211,Accountants,Darwin,Northern Territory,1/02/2019,1129
701,2212,"Auditors, Company Secretaries and Corporate Treasurers",Darwin,Northern Territory,1/02/2019,72
701,2222,Financial Dealers,Darwin,Northern Territory,1/02/2019,55
701,2223,Financial Investment Advisers and Managers,Darwin,Northern Territory,1/02/2019,64
701,2231,Human Resource Professionals,Darwin,Northern Territory,1/02/2019,466
701,2232,ICT Trainers,Darwin,Northern Territory,1/02/2019,85
701,2233,Training and Development Professionals,Darwin,Northern Territory,1/02/2019,270
701,2241,"Actuaries, Mathematicians and Statisticians",Darwin,Northern Territory,1/02/2019,59
701,2244,Intelligence and Policy Analysts,Darwin,Northern Territory,1/02/2019,399
701,2245,Land Economists and Valuers,Darwin,Northern Territory,1/02/2019,63
701,2246,Librarians,Darwin,Northern Territory,1/02/2019,139
701,2247,Management and Organisation Analysts,Darwin,Northern Territory,1/02/2019,205
701,2249,Other Information and Organisation Professionals,Darwin,Northern Territory,1/02/2019,233
701,2251,Advertising and Marketing Professionals,Darwin,Northern Territory,1/02/2019,232
701,2252,ICT Sales Professionals,Darwin,Northern Territory,1/02/2019,134
701,2253,Public Relations Professionals,Darwin,Northern Territory,1/02/2019,274
701,2254,Technical Sales Representatives,Darwin,Northern Territory,1/02/2019,170
701,2312,Marine Transport Professionals,Darwin,Northern Territory,1/02/2019,228
701,2321,Architects and Landscape Architects,Darwin,Northern Territory,1/02/2019,126
701,2322,Surveyors and Spatial Scientists,Darwin,Northern Territory,1/02/2019,405
701,2324,"Graphic and Web Designers, and Illustrators",Darwin,Northern Territory,1/02/2019,166
701,2332,Civil Engineering Professionals,Darwin,Northern Territory,1/02/2019,232
701,2334,Electronics Engineers,Darwin,Northern Territory,1/02/2019,76
701,2335,"Industrial, Mechanical and Production Engineers",Darwin,Northern Territory,1/02/2019,299
701,2336,Mining Engineers,Darwin,Northern Territory,1/02/2019,100
701,2341,Agricultural and Forestry Scientists,Darwin,Northern Territory,1/02/2019,74
701,2343,Environmental Scientists,Darwin,Northern Territory,1/02/2019,458
701,2344,"Geologists, Geophysicists and Hydrogeologists",Darwin,Northern Territory,1/02/2019,54
701,2345,Life Scientists,Darwin,Northern Territory,1/02/2019,133
701,2346,Medical Laboratory Scientists,Darwin,Northern Territory,1/02/2019,147
701,2347,Veterinarians,Darwin,Northern Territory,1/02/2019,168
701,2411,Early Childhood (Pre-primary School) Teachers,Darwin,Northern Territory,1/02/2019,144
701,2412,Primary School Teachers,Darwin,Northern Territory,1/02/2019,507
701,2413,Middle School Teachers,Darwin,Northern Territory,1/02/2019,212
701,2414,Secondary School Teachers,Darwin,Northern Territory,1/02/2019,461
701,2415,Special Education Teachers,Darwin,Northern Territory,1/02/2019,211
701,2491,Education Advisers and Reviewers,Darwin,Northern Territory,1/02/2019,196
701,2492,Private Tutors and Teachers,Darwin,Northern Territory,1/02/2019,253
701,2512,Medical Imaging Professionals,Darwin,Northern Territory,1/02/2019,134
701,2513,Occupational and Environmental Health Professionals,Darwin,Northern Territory,1/02/2019,145
701,2515,Pharmacists,Darwin,Northern Territory,1/02/2019,170
701,2519,Other Health Diagnostic and Promotion Professionals,Darwin,Northern Territory,1/02/2019,94
701,2523,Dental Practitioners,Darwin,Northern Territory,1/02/2019,95
701,2524,Occupational Therapists,Darwin,Northern Territory,1/02/2019,259
701,2525,Physiotherapists,Darwin,Northern Territory,1/02/2019,78
701,2527,Audiologists and Speech Pathologists \ Therapists,Darwin,Northern Territory,1/02/2019,87
701,2531,General Practitioners and Resident Medical Officers,Darwin,Northern Territory,1/02/2019,887
701,2539,Other Medical Practitioners,Darwin,Northern Territory,1/02/2019,196
701,2541,Midwives,Darwin,Northern Territory,1/02/2019,84
701,2543,Nurse Managers,Darwin,Northern Territory,1/02/2019,269
701,2544,Registered Nurses,Darwin,Northern Territory,1/02/2019,1742
701,2611,ICT Business and Systems Analysts,Darwin,Northern Territory,1/02/2019,96
701,2612,Multimedia Specialists and Web Developers,Darwin,Northern Territory,1/02/2019,146
701,2613,Software and Applications Programmers,Darwin,Northern Territory,1/02/2019,153
701,2621,"Database and Systems Administrators, and ICT Security Specialists",Darwin,Northern Territory,1/02/2019,349
701,2631,Computer Network Professionals,Darwin,Northern Territory,1/02/2019,266
701,2633,Telecommunications Engineering Professionals,Darwin,Northern Territory,1/02/2019,78
701,2711,Barristers,Darwin,Northern Territory,1/02/2019,140
701,2712,Judicial and Other Legal Professionals,Darwin,Northern Territory,1/02/2019,132
701,2721,Counsellors,Darwin,Northern Territory,1/02/2019,162
701,2722,Ministers of Religion,Darwin,Northern Territory,1/02/2019,309
701,2723,Psychologists,Darwin,Northern Territory,1/02/2019,79
701,2724,Social Professionals,Darwin,Northern Territory,1/02/2019,232
701,2725,Social Workers,Darwin,Northern Territory,1/02/2019,238
701,3112,Medical Technicians,Darwin,Northern Territory,1/02/2019,256
701,3113,Primary Products Inspectors,Darwin,Northern Territory,1/02/2019,281
701,3121,"Architectural, Building and Surveying Technicians",Darwin,Northern Territory,1/02/2019,283
701,3122,Civil Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/02/2019,164
701,3123,Electrical Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/02/2019,155
701,3124,Electronic Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/02/2019,140
701,3126,Safety Inspectors,Darwin,Northern Territory,1/02/2019,165
701,3129,Other Building and Engineering Technicians,Darwin,Northern Territory,1/02/2019,245
701,3131,ICT Support Technicians,Darwin,Northern Territory,1/02/2019,431
701,3132,Telecommunications Technical Specialists,Darwin,Northern Territory,1/02/2019,134
701,3211,Automotive Electricians,Darwin,Northern Territory,1/02/2019,102
701,3212,Motor Mechanics,Darwin,Northern Territory,1/02/2019,1179
701,3232,Metal Fitters and Machinists,Darwin,Northern Territory,1/02/2019,659
701,3233,Precision Metal Trades Workers,Darwin,Northern Territory,1/02/2019,91
701,3241,Panelbeaters,Darwin,Northern Territory,1/02/2019,70
701,3311,Bricklayers and Stonemasons,Darwin,Northern Territory,1/02/2019,77
701,3312,Carpenters and Joiners,Darwin,Northern Territory,1/02/2019,499
701,3322,Painting Trades Workers,Darwin,Northern Territory,1/02/2019,378
701,3331,Glaziers,Darwin,Northern Territory,1/02/2019,186
701,3332,Plasterers,Darwin,Northern Territory,1/02/2019,54
701,3333,Roof Tilers,Darwin,Northern Territory,1/02/2019,202
701,3334,Wall and Floor Tilers,Darwin,Northern Territory,1/02/2019,126
701,3341,Plumbers,Darwin,Northern Territory,1/02/2019,607
701,3411,Electricians,Darwin,Northern Territory,1/02/2019,1538
701,3421,Airconditioning and Refrigeration Mechanics,Darwin,Northern Territory,1/02/2019,450
701,3422,Electrical Distribution Trades Workers,Darwin,Northern Territory,1/02/2019,106
701,3423,Electronics Trades Workers,Darwin,Northern Territory,1/02/2019,319
701,3424,Telecommunications Trades Workers,Darwin,Northern Territory,1/02/2019,238
701,3511,Bakers and Pastrycooks,Darwin,Northern Territory,1/02/2019,187
